"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATAMTRDVR","EQ","07-Aug-2019","         58.20","         58.50","         58.95","         55.00","         55.50","         55.65","         56.87","    7687109","           437129716.90","      20209","    2966697","         38.59"
"TATAMTRDVR","EQ","08-Aug-2019","         55.65","         55.65","         59.40","         55.50","         59.00","         58.75","         57.12","    5367071","           306585588.70","      20903","    1147601","         21.38"
"TATAMTRDVR","EQ","09-Aug-2019","         58.75","         59.00","         60.40","         57.40","         58.40","         58.20","         58.82","    4484064","           263741839.10","      17990","     530088","         11.82"
"TATAMTRDVR","EQ","13-Aug-2019","         58.20","         59.20","         60.35","         57.35","         57.60","         57.70","         58.99","    5362144","           316290618.85","      16709","     606998","         11.32"
"TATAMTRDVR","EQ","14-Aug-2019","         57.70","         57.95","         58.70","         55.90","         57.35","         57.35","         57.36","    4332778","           248526064.95","      17072","     907629","         20.95"
"TATAMTRDVR","EQ","16-Aug-2019","         57.35","         56.90","         57.25","         55.10","         56.20","         56.50","         56.28","    9903480","           557346002.90","      26377","    4114378","         41.54"
"TATAMTRDVR","EQ","19-Aug-2019","         56.50","         57.00","         57.40","         55.90","         56.75","         56.75","         56.69","    4436144","           251490446.15","      16493","     994703","         22.42"
"TATAMTRDVR","EQ","20-Aug-2019","         56.75","         56.45","         57.80","         56.00","         57.30","         57.45","         57.00","    6281178","           358034327.10","      22972","    1813793","         28.88"
"TATAMTRDVR","EQ","21-Aug-2019","         57.45","         57.45","         57.45","         52.10","         52.50","         52.70","         53.83","   12321291","           663312104.80","      32394","    3998827","         32.45"
"TATAMTRDVR","EQ","22-Aug-2019","         52.70","         52.50","         53.10","         50.20","         50.95","         50.85","         51.84","    8755426","           453885337.30","      55173","    3235486","         36.95"
"TATAMTRDVR","EQ","23-Aug-2019","         50.85","         51.90","         52.60","         50.50","         52.20","         52.30","         51.56","    8162801","           420885567.45","      44917","    2462528","         30.17"
"TATAMTRDVR","EQ","26-Aug-2019","         52.30","         54.75","         54.75","         50.30","         52.25","         52.20","         51.80","    6016082","           311626456.10","      19524","     932976","         15.51"
"TATAMTRDVR","EQ","27-Aug-2019","         52.20","         52.25","         56.60","         52.25","         56.10","         55.85","         55.13","   10432517","           575178328.45","      36650","    3649572","         34.98"
"TATAMTRDVR","EQ","28-Aug-2019","         55.85","         56.15","         57.75","         53.10","         53.50","         53.65","         55.56","    7501502","           416747142.85","      32162","    1473573","         19.64"
"TATAMTRDVR","EQ","29-Aug-2019","         53.65","         53.00","         53.90","         51.15","         52.85","         52.85","         52.77","    6089043","           321338548.15","      31992","    2024435","         33.25"
"TATAMTRDVR","EQ","30-Aug-2019","         52.85","         53.10","         53.85","         51.20","         53.35","         53.50","         52.71","    5061309","           266770210.55","      20715","     849564","         16.79"
"TATAMTRDVR","EQ","03-Sep-2019","         53.50","         51.75","         52.60","         50.80","         51.10","         51.10","         51.77","    4433368","           229518884.80","      14948","    1330526","         30.01"
"TATAMTRDVR","EQ","04-Sep-2019","         51.10","         51.00","         51.50","         48.30","         50.05","         49.95","         49.59","    6772039","           335832648.30","      21061","    1242446","         18.35"
"TATAMTRDVR","EQ","05-Sep-2019","         49.95","         50.45","         53.65","         50.10","         53.60","         53.35","         52.26","    9969732","           521016926.00","      25923","    3555174","         35.66"
"TATAMTRDVR","EQ","06-Sep-2019","         53.35","         53.35","         55.50","         52.30","         55.00","         55.00","         53.85","    5976948","           321864404.70","      19186","     960301","         16.07"
"TATAMTRDVR","EQ","09-Sep-2019","         55.00","         54.10","         55.95","         53.00","         55.55","         55.70","         54.81","    5498806","           301392245.65","      17660","     605303","         11.01"
"TATAMTRDVR","EQ","11-Sep-2019","         55.70","         56.50","         61.90","         56.50","         61.50","         61.45","         59.74","   12821902","           765965345.55","      36539","    1643730","         12.82"
"TATAMTRDVR","EQ","12-Sep-2019","         61.45","         62.50","         62.50","         58.10","         59.00","         58.70","         59.58","    7412482","           441614069.20","      22318","    1203706","         16.24"
"TATAMTRDVR","EQ","13-Sep-2019","         58.70","         59.15","         60.00","         57.30","         59.95","         59.65","         58.99","    6914892","           407920513.90","      20672","     685637","          9.92"
"TATAMTRDVR","EQ","16-Sep-2019","         59.65","         58.90","         59.60","         57.85","         59.10","         59.10","         58.83","    4188978","           246429786.40","      15252","     496417","         11.85"
"TATAMTRDVR","EQ","17-Sep-2019","         59.10","         59.10","         59.95","         55.85","         56.20","         56.15","         57.38","    6401276","           367276484.65","      20612","    1179780","         18.43"
"TATAMTRDVR","EQ","18-Sep-2019","         56.15","         56.85","         57.30","         55.20","         56.45","         56.15","         56.20","    5500590","           309159948.20","      15402","     320692","          5.83"
"TATAMTRDVR","EQ","19-Sep-2019","         56.15","         56.45","         57.25","         55.50","         56.85","         56.60","         56.34","    8226955","           463512514.20","      21442","    1220643","         14.84"
"TATAMTRDVR","EQ","20-Sep-2019","         56.60","         56.95","         63.50","         55.90","         61.80","         61.65","         60.53","   12317093","           745517148.15","      43105","    2161930","         17.55"
"TATAMTRDVR","EQ","23-Sep-2019","         61.65","         61.80","         64.15","         58.60","         58.95","         59.30","         60.90","    7968968","           485287382.80","      28376","    2092715","         26.26"
"TATAMTRDVR","EQ","24-Sep-2019","         59.30","         60.00","         61.00","         59.05","         59.95","         59.90","         59.89","    5903239","           353561431.70","      23997","    1692170","         28.67"
"TATAMTRDVR","EQ","25-Sep-2019","         59.90","         59.80","         59.80","         55.50","         56.25","         56.40","         56.82","    5172615","           293926800.95","      17519","    1356255","         26.22"
"TATAMTRDVR","EQ","26-Sep-2019","         56.40","         56.50","         57.85","         56.05","         56.90","         56.85","         57.19","    7184846","           410914548.55","      18619","    2506838","         34.89"
"TATAMTRDVR","EQ","27-Sep-2019","         56.85","         56.20","         56.20","         53.60","         54.60","         54.65","         54.79","    6214934","           340535762.00","      20247","     720688","         11.60"
"TATAMTRDVR","EQ","30-Sep-2019","         54.65","         55.00","         55.05","         52.60","         53.15","         53.10","         53.37","    6049477","           322873948.40","      15512","    1159784","         19.17"
"TATAMTRDVR","EQ","01-Oct-2019","         53.10","         54.00","         54.55","         50.50","         51.55","         51.60","         52.65","    5585213","           294044044.75","      18325","     900185","         16.12"
"TATAMTRDVR","EQ","03-Oct-2019","         51.60","         50.85","         55.40","         50.60","         54.70","         54.70","         53.80","   10014298","           538814485.05","      24333","    2596604","         25.93"
"TATAMTRDVR","EQ","04-Oct-2019","         54.70","         55.00","         55.40","         53.30","         53.40","         53.60","         54.22","    4583685","           248516549.80","      14356","     710286","         15.50"
"TATAMTRDVR","EQ","07-Oct-2019","         53.60","         53.95","         53.95","         51.45","         52.05","         51.95","         52.55","    4937529","           259476498.05","      12627","     561383","         11.37"
"TATAMTRDVR","EQ","09-Oct-2019","         51.95","         52.25","         53.85","         51.00","         53.60","         53.50","         52.57","    5661134","           297602663.55","      13566","    1507266","         26.62"
"TATAMTRDVR","EQ","10-Oct-2019","         53.50","         53.55","         53.55","         51.35","         51.95","         52.05","         52.24","    3818395","           199454241.05","       9554","     769083","         20.14"
"TATAMTRDVR","EQ","11-Oct-2019","         52.05","         52.40","         54.45","         51.90","         54.10","         53.85","         53.25","    4171579","           222120371.75","      11870","     692673","         16.60"
"TATAMTRDVR","EQ","14-Oct-2019","         53.85","         54.50","         58.00","         54.30","         56.35","         56.40","         56.64","   10251514","           580671803.20","      26414","    2879567","         28.09"
"TATAMTRDVR","EQ","15-Oct-2019","         56.40","         56.35","         57.00","         54.90","         56.45","         56.50","         56.04","    5222759","           292665521.75","      16994","    1006247","         19.27"
"TATAMTRDVR","EQ","16-Oct-2019","         56.50","         56.60","         57.20","         55.40","         55.80","         56.05","         56.30","    5422305","           305268828.50","      13604","    1062298","         19.59"
"TATAMTRDVR","EQ","17-Oct-2019","         56.05","         55.85","         64.30","         55.60","         63.15","         62.35","         60.82","   11816702","           718681443.65","      33548","    3711395","         31.41"
"TATAMTRDVR","EQ","18-Oct-2019","         62.35","         62.20","         63.15","         60.45","         61.35","         61.40","         61.67","    7432551","           458337429.85","      19375","    1076893","         14.49"
"TATAMTRDVR","EQ","22-Oct-2019","         61.40","         59.90","         60.70","         58.40","         58.55","         58.70","         59.40","    6111480","           362997929.65","      19292","    1280252","         20.95"
"TATAMTRDVR","EQ","23-Oct-2019","         58.70","         58.00","         60.15","         56.60","         59.25","         59.60","         58.94","    7201229","           424463877.30","      20247","     819720","         11.38"
"TATAMTRDVR","EQ","24-Oct-2019","         59.60","         59.95","         60.50","         58.50","         60.05","         59.80","         59.53","    5909344","           351802118.85","      18604","     780003","         13.20"
"TATAMTRDVR","EQ","25-Oct-2019","         59.80","         59.70","         59.70","         56.70","         57.25","         57.55","         58.06","    7943819","           461255132.95","      19542","     591813","          7.45"
"TATAMTRDVR","EQ","27-Oct-2019","         57.55","         63.30","         68.30","         63.30","         68.10","         67.15","         66.93","    4637674","           310413766.45","      17631","    1244834","         26.84"
"TATAMTRDVR","EQ","29-Oct-2019","         67.15","         68.40","         80.50","         68.40","         78.70","         79.20","         76.76","   34946103","          2682380947.60","     102208","    6085920","         17.42"
"TATAMTRDVR","EQ","30-Oct-2019","         79.20","         80.00","         81.25","         76.95","         79.95","         80.00","         79.29","   14785450","          1172371105.00","      49411","    1966523","         13.30"
"TATAMTRDVR","EQ","31-Oct-2019","         80.00","         79.00","         82.60","         78.45","         82.00","         81.75","         81.39","   11133947","           906139759.75","      35161","    1865410","         16.75"
"TATAMTRDVR","EQ","01-Nov-2019","         81.75","         81.45","         83.10","         79.80","         81.30","         81.25","         81.65","   11459357","           935632659.10","      31096","    1911097","         16.68"
"TATAMTRDVR","EQ","04-Nov-2019","         81.25","         79.00","         83.00","         79.00","         80.30","         80.25","         81.08","    5876282","           476464947.55","      21908","    1227773","         20.89"
"TATAMTRDVR","EQ","05-Nov-2019","         80.25","         80.30","         81.50","         79.05","         80.10","         80.05","         80.50","    5181567","           417106632.40","      17831","     723360","         13.96"
"TATAMTRDVR","EQ","06-Nov-2019","         80.05","         80.35","         81.70","         79.20","         80.15","         80.35","         80.25","    4973920","           399156317.35","      14548","    1068248","         21.48"
"TATAMTRDVR","EQ","07-Nov-2019","         80.35","         80.20","         80.50","         77.15","         79.10","         79.00","         79.00","    5408742","           427286066.80","      21289","     531510","          9.83"
"TATAMTRDVR","EQ","08-Nov-2019","         79.00","         78.90","         82.00","         77.10","         77.60","         77.60","         79.43","    6145716","           488129619.20","      18740","    1066891","         17.36"
"TATAMTRDVR","EQ","11-Nov-2019","         77.60","         77.60","         80.35","         77.30","         79.50","         79.65","         78.75","    3911003","           307991044.40","      20391","     811109","         20.74"
"TATAMTRDVR","EQ","13-Nov-2019","         79.65","         79.65","         81.70","         78.00","         78.25","         78.45","         79.71","    4343044","           346168560.95","      13303","     492515","         11.34"
"TATAMTRDVR","EQ","14-Nov-2019","         78.45","         78.30","         78.30","         75.75","         76.70","         76.65","         76.64","    3497833","           268069403.45","      18686","     604945","         17.29"
"TATAMTRDVR","EQ","15-Nov-2019","         76.65","         78.50","         80.75","         77.65","         78.30","         78.25","         79.00","    7830361","           618627817.85","      27190","    1273415","         16.26"
"TATAMTRDVR","EQ","18-Nov-2019","         78.25","         78.70","         79.80","         78.25","         78.55","         78.55","         78.87","    5135338","           405016307.45","      12193","    1371092","         26.70"
"TATAMTRDVR","EQ","19-Nov-2019","         78.55","         79.00","         79.20","         76.95","         77.45","         77.45","         77.68","    2574357","           199974804.30","      10053","     498180","         19.35"
"TATAMTRDVR","EQ","20-Nov-2019","         77.45","         77.45","         78.70","         76.30","         76.75","         76.90","         77.21","    4691198","           362207901.70","      11206","    1448430","         30.88"
"TATAMTRDVR","EQ","21-Nov-2019","         76.90","         77.25","         78.25","         74.55","         75.30","         75.35","         76.49","    4103928","           313915175.80","      12430","     920879","         22.44"
"TATAMTRDVR","EQ","22-Nov-2019","         75.35","         75.75","         75.90","         73.65","         74.35","         74.45","         74.43","    3076068","           228965184.70","       9903","     375281","         12.20"
"TATAMTRDVR","EQ","25-Nov-2019","         74.45","         74.10","         76.40","         73.20","         76.30","         76.05","         75.09","    4598792","           345306486.90","      17913","    1051072","         22.86"
